Country,ISO2,ISO3,Indicator,Variable,Model,Scenarios,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Austria,AT,AUT,Potential National Income Loss From Climate Risks,Total GDP risk,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.992072709,-1.199215027,-1.351299192,-1.449424769,-1.490091285,-1.72205176,-1.838687223,-1.892274393,-2.859180142,-6.918530927,-6.832457851,-6.322334295,-6.01510945,-6.878986894,-7.169942864,-7.682720845,-7.516379383,-7.567031193,-7.474040421,-7.591275085,-7.994883588,-7.824266575,-7.965804748,-8.113240288,-8.520948064,-8.076829996,-7.959978677,-8.000459823
Austria,AT,AUT,Potential National Income Loss From Climate Risks,Total GDP risk,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-1.068640011,-2.48468096,-3.004622876,-3.231497846,-3.375057228,-3.71914763,-3.973583675,-4.172853592,-4.379202699,-4.578320669,-4.699652864,-4.767000788,-4.81700643,-6.932056639,-7.081123239,-7.393389762,-6.70081588,-6.456687205,-5.979525411,-5.706385841,-5.850203618,-5.608160103,-5.498920888,-5.378398917,-5.669438176,-5.555378077,-5.580888829,-5.497646785
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.357734661,2.838738177,3.823257645,3.770347599,3.657944457,4.040088778,3.758989721,3.743601576,4.388397095,2.511460583,2.235251744,3.68189441,3.843621031,4.191630528,4.264356542,3.995376439,5.253637465,5.37818112,5.87701999,5.937789945,5.969586518,6.691759477,8.047373892,7.105517792,6.760967679,8.605303908,8.929988651,8.796864145
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,GCAM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.357734661,2.838738177,3.823257645,3.770347599,3.657944457,4.040088778,3.758989721,3.743601576,4.388397095,4.981422867,4.622255916,6.172769604,6.0639175,5.5157087,5.075725203,4.683591078,6.235650268,5.966223377,6.620134931,6.896433984,6.842739775,7.545034504,9.16100297,8.377456437,8.355579213,9.86403837,10.20880199,10.06791243
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.357776684,2.839404551,3.824785682,3.772292538,3.659884422,4.041585515,3.759865033,3.744188911,4.388789084,2.511692603,2.235580691,3.682587325,3.844475487,4.192775246,4.26588546,3.997217783,5.256308697,5.380787035,5.879805491,5.940687872,5.97243019,6.694296311,8.048846715,7.105454852,6.760308272,8.603710176,8.927487809,8.793693633
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.357776684,2.839404551,3.824785682,3.772292538,3.659884422,4.041585515,3.759865033,3.744188911,4.388789084,4.981883074,4.622936141,6.17393129,6.065265538,5.517215019,5.077545026,4.685749598,6.238820808,5.969114219,6.623272642,6.899799775,6.845999381,7.547894813,9.162679609,8.37738223,8.354764282,9.862211517,10.20594301,10.06428381
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.358216332,2.83957296,3.824869158,3.77220454,3.659504663,4.040989649,3.759165508,3.743228206,4.387502244,2.510917924,2.235065499,3.682102091,3.8442343,4.192685133,4.265519477,3.996420455,5.254872596,5.379110257,5.878117866,5.939402077,5.97165324,6.693585415,8.048091796,7.105749301,6.761585179,8.605975669,8.930312357,8.796877877
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided acute damages,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.358216332,2.83957296,3.824869158,3.77220454,3.659504663,4.040989649,3.759165508,3.743228206,4.387502244,4.980346517,4.621870782,6.173117787,6.064885027,5.517096439,5.077109408,4.684814929,6.23711627,5.967254104,6.621371627,6.898306391,6.84510879,7.547093269,9.161820221,8.377729388,8.356342355,9.864808392,10.20917205,10.06792815
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.031778307,0.026282827,0.018333562,0.027798112,0.047791729,0.087637325,0.134438674,0.155183826,0.151922807,0.121320897,0.092198556,0.08609362,0.096372345,0.106413035,0.089868312,0.093113665,0.120350432,0.159952749,0.230681353,0.306452101,0.380037912,0.484150841,0.616836136,0.731222561,0.832379871,0.939679953,1.029045752,1.098449506
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,GCAM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.019042374,0.008587358,-0.007276284,-0.003188081,0.01292666,0.04470029,0.082566252,0.101606454,0.104634251,0.087925998,0.077379582,0.096920338,0.132106652,0.158842314,0.16117512,0.187744101,0.246518758,0.310397343,0.393199555,0.486031328,0.572667903,0.684725638,0.838216904,0.978168734,1.108794324,1.251426276,1.373838191,1.463993656
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.030217279,0.039654941,0.040340509,0.057285805,0.076296493,0.09879315,0.134674055,0.150418292,0.138416228,0.103470643,0.076740502,0.072463152,0.083605843,0.092547517,0.082100754,0.098896567,0.137933494,0.182754688,0.258172802,0.343411221,0.422521785,0.520359669,0.634168032,0.726503209,0.818688366,0.920157685,0.997557634,1.05217586
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.02748952,0.036231395,0.0347391,0.041978409,0.043381726,0.047131796,0.061559586,0.065120574,0.063343121,0.056169353,0.063003185,0.097747668,0.148959015,0.197954785,0.226771938,0.275687331,0.346931509,0.41123036,0.493758203,0.588959141,0.675886215,0.780239678,0.918004462,1.042823481,1.166622866,1.296934045,1.402285432,1.480613329
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.032747603,0.03502294,0.035433764,0.049868565,0.060604202,0.079726115,0.112968506,0.127845712,0.123446877,0.099542433,0.093085191,0.117308128,0.150064353,0.173346371,0.160948318,0.168435029,0.200024373,0.237505849,0.315272563,0.413710343,0.506923946,0.611400383,0.732874784,0.853378025,0.980618028,1.11030587,1.213815647,1.29157999
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Avoided chronic damages,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.02697133,0.028390283,0.027582886,0.03890211,0.047216844,0.066990516,0.099820145,0.116021367,0.120375981,0.112995877,0.125313575,0.169900971,0.230361707,0.290239985,0.324276593,0.372022996,0.447833145,0.515663379,0.602807756,0.706170168,0.803019441,0.910917818,1.054165948,1.18968667,1.326737783,1.467029891,1.579585132,1.663185045
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.500286712,-1.066480258,-0.600581246,0.032218639,0.063284812,0.008398172,-0.005534949,0.007409164,0.023026174,0.032118482,0.037821747,0.041944628,0.042973063,0.042055095,0.0392492,0.033248521,0.025015785,0.015305711,0.002743123,-0.011793049
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,GCAM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.499066015,-1.062280748,-0.597222082,0.035107299,0.066231287,0.010944775,-0.002915611,0.01107765,0.026402337,0.035609348,0.041039579,0.044494054,0.045838081,0.044727799,0.041301382,0.034589313,0.02551038,0.014037179,0.000138669,-0.016165843
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.505811003,-1.06473692,-0.58702334,0.048422404,0.0735855,0.014885884,0.000169997,0.013561345,0.028752202,0.038023488,0.043390254,0.046517352,0.047271391,0.045370623,0.041352474,0.034154343,0.024740155,0.013329248,-0.001077775,-0.0171697
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Business confidence losses,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.150033176,-0.338634749,-0.347400022,-0.339530641,-0.335911074,-0.337144154,-0.318543907,-0.281467801,-0.236997817,-0.189385204,-0.143006708,-0.10022303,-0.067585828,-0.047884743,-0.044578642,-0.020179016,0.037377192,0.095868403,0.162520977,0.254440087
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,GCAM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.052032406,-0.34364648,-0.427442829,-0.352551308,-0.26635353,-0.20173126,-0.110714741,0.01367837,0.124217165,0.25389767,0.398086264,0.536256698,0.639487972,0.718093673,0.776173814,0.826113418,0.873850349,0.90374089,0.982592231,1.118288706,1.278488192,1.48131326,1.745514041,1.852343692,1.996558025,2.242405481,2.480404358,2.683276195
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.260862391,-0.55402176,-0.497765549,-0.388715768,-0.271906746,-0.193429791,-0.121073226,-0.04361211,0.025581104,0.073743168,0.109166097,0.131388829,0.139193729,0.138569503,0.132438158,0.112394204,0.09543611,0.099542065,0.126763287,0.17875743
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.240970837,-1.851326185,-1.885863162,-1.324768453,-0.69109096,-0.101143952,0.522748825,1.204327567,1.528018888,1.803388858,2.138113527,2.461308297,2.675072137,2.866063082,2.989158104,3.106538809,3.263761219,3.395859682,3.524991284,3.66018409,3.812487342,3.994770379,4.222413323,4.342981905,4.491239129,4.682149382,4.832768597,4.967555141
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.604070267,-1.275674369,-1.170706697,-0.953444309,-0.707792195,-0.527692035,-0.389066299,-0.242794296,-0.083466468,0.045393412,0.075314127,0.020741932,-0.059732961,-0.163847883,-0.302911365,-0.439527601,-0.562091961,-0.669991879,-0.746677642,-0.78771354
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Mitigation policy costs,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.307982391,-0.979082984,-0.669439479,-0.303990273,0.075213207,0.49339369,0.821645507,1.046259945,1.153864019,1.210887704,1.228749599,1.233607756,1.198867095,1.182414103,1.172501607,1.186683945,1.24013527,1.298878998,1.395318745,1.480682668,1.547564073,1.610621176,1.675390435,1.669985664,1.648591567,1.632887266,1.60614402,1.589015243
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.389512968,2.865021004,3.841591207,3.798145712,3.705736185,4.127726103,3.893428395,3.898785401,3.890000014,1.227666472,1.379469033,3.460676027,3.667367115,3.969297581,4.030145998,3.814431466,5.160016255,5.380867147,6.002516382,6.185963643,6.325011665,7.170080671,8.658880586,7.849809858,7.655740526,9.656157975,10.1242985,10.13796069
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,GCAM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.324744629,2.503679054,3.388538533,3.414608211,3.404517587,3.883057808,3.730841232,3.858886399,4.617248511,5.323246535,5.097721761,6.80594664,6.835512123,6.392644687,6.013074138,5.697448597,7.356019375,7.180361609,7.995926717,8.500754018,8.69389587,9.711073402,11.74473392,11.20796886,11.46093156,13.35787013,14.06304454,14.21518228
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.387993963,2.879059491,3.865126191,3.829578343,3.736180915,4.140378665,3.894539089,3.894607203,3.767276906,0.998860738,1.217333561,3.401442007,3.722405872,4.102837748,4.223997378,4.06357989,5.446225632,5.672894239,6.288183969,6.459981977,6.579983784,7.397953282,8.856754287,7.978941578,7.699943128,9.637447106,10.0519474,10.00846108
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.144295367,1.02430976,1.973661621,2.489502494,3.012175188,3.987573359,4.344173444,5.013637052,5.980151094,6.841441284,6.824052854,8.732987256,8.88929669,8.581232885,8.293475068,8.067975738,9.849513536,9.776204261,10.64202213,11.14894301,11.33437294,12.32290487,14.30309739,13.76318762,14.01262628,15.84129494,16.44099704,16.51245228
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.390963935,2.874595899,3.860302921,3.822073105,3.720108865,4.120715764,3.872134014,3.871073919,3.40106785,0.270049068,0.570420653,2.894388315,3.360091958,3.853225352,4.037571493,3.935622533,5.400182703,5.700033007,6.312094809,6.420371704,6.466115616,7.186508538,8.519407689,7.553754068,7.204851402,9.059618908,9.396372588,9.283574627
Belgium,BE,BEL,Potential National Income Benefit From Avoided Climate Damages,Net GDP benefit,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,3.693170054,1.888880259,3.183012565,3.507116377,3.781934714,4.601373855,4.68063116,4.905509518,5.661742244,6.304230097,5.975933956,7.576626514,7.49411383,6.989750528,6.573887608,6.24352187,7.925084685,7.781796481,8.619498128,9.085159227,9.195692304,10.06863226,11.8913766,11.23740172,11.33167171,12.96472555,13.3949012,13.32012843
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,GCAM,Current Policies (Hot house world scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-3.621508246,-3.754344954,-4.661595351,-4.670297945,-4.517056765,-5.033388403,-4.879344147,-4.813360775,-5.487450902,-5.950965941,-5.636790338,-6.917973462,-6.914717055,-8.017680564,-8.035014194,-8.059728008,-8.978608119,-8.900229864,-9.216733852,-9.413524066,-9.496749127,-10.00530445,-11.33392958,-10.56176253,-10.73809373,-11.82556778,-12.10837413,-12.13140686
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,GCAM,Delayed Transition (Disorderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-3.610908917,-3.548386102,-3.527753012,-3.378548388,-4.210953299,-4.16584575,-4.438329339,-4.268811517,-4.078366928,-3.970690185,-4.129827212,-4.194484716,-4.102147362,-4.352126181,-4.351741972,-4.848878637,-4.432892116,-4.470948254,-4.616661448
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,GCAM,Net Zero 2050 (Orderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-1.309517992,-1.318198995,-1.234201084,-1.33585408,-3.008460751,-3.429668559,-3.814533405,-3.388453747,-3.551151667,-3.307358524,-3.276785165,-3.418938633,-3.349428059,-3.38595518,-3.240103754,-3.459874761,-3.351533953,-3.377235547,-3.530864952
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-3.621508246,-3.754344954,-4.661595351,-4.670297945,-4.517056765,-5.033388403,-4.879344147,-4.813360775,-5.487450902,-5.950965941,-5.636790338,-6.917973462,-6.914717055,-8.017680564,-8.035014194,-8.059728008,-8.978608119,-8.900229864,-9.216733852,-9.413524066,-9.496749127,-10.00530445,-11.33392958,-10.56176253,-10.73809373,-11.82556778,-12.10837413,-12.13140686
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-3.610908917,-3.548386102,-3.527753012,-3.378548388,-4.210953299,-4.16584575,-4.438329339,-4.268811517,-4.078366928,-3.970690185,-4.129827212,-4.194484716,-4.102147362,-4.352126181,-4.351741972,-4.848878637,-4.432892116,-4.470948254,-4.616661448
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-1.309517992,-1.318198995,-1.234201084,-1.33585408,-3.008460751,-3.429668559,-3.814533405,-3.388453747,-3.551151667,-3.307358524,-3.276785165,-3.418938633,-3.349428059,-3.38595518,-3.240103754,-3.459874761,-3.351533953,-3.377235547,-3.530864952
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,REMIND-MAgPIE,Current Policies (Hot house world scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-3.621508246,-3.754344954,-4.661595351,-4.670297945,-4.517056765,-5.033388403,-4.879344147,-4.813360775,-5.487450902,-5.950965941,-5.636790338,-6.917973462,-6.914717055,-8.017680564,-8.035014194,-8.059728008,-8.978608119,-8.900229864,-9.216733852,-9.413524066,-9.496749127,-10.00530445,-11.33392958,-10.56176253,-10.73809373,-11.82556778,-12.10837413,-12.13140686
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-3.610908917,-3.548386102,-3.527753012,-3.378548388,-4.210953299,-4.16584575,-4.438329339,-4.268811517,-4.078366928,-3.970690185,-4.129827212,-4.194484716,-4.102147362,-4.352126181,-4.351741972,-4.848878637,-4.432892116,-4.470948254,-4.616661448
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Acute climate damages,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,-0.393386706,-1.031171998,-1.031123522,-1.092857342,-1.043181032,-1.220930355,-1.32969845,-1.278477158,-1.375973335,-1.309517992,-1.318198995,-1.234201084,-1.33585408,-3.008460751,-3.429668559,-3.814533405,-3.388453747,-3.551151667,-3.307358524,-3.276785165,-3.418938633,-3.349428059,-3.38595518,-3.240103754,-3.459874761,-3.351533953,-3.377235547,-3.530864952
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Business confidence losses,GCAM,Current Policies (Hot house world scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,BE,BEL,Potential National Income Loss From Climate Risks,Business confidence losses,GCAM,Delayed Transition (Disorderly scenario),Percent,"Network for Greening the Financial System (2023), Scenarios Portal; and International Institute for Applied Systems Analysis (2023), NGFS Phase 4 Scenario Explorer; IMF Staff Calculations.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46871729,-0.993694521,-0.56112535,0.029666328,0.058222642,0.007626996,-0.005022012,0.006715646,0.020642574,0.028796151,0.033761079,0.037324105,0.038169233,0.037099037,0.034052127,0.029058262,0.021790274,0.013148885,0.002346072,-0.010074245
